iteration,memberId,overallCompositeLoss,rankingLoss,rankingObjective,passCount,warnCount,failCount,normalizedSourceMovement,PSYCHOLOGICAL_COST_OF_RENTING,SENSITIVITY_RENT_OR_PURCHASE,BTL_PROBABILITY_MULTIPLIER,BTL_CHOICE_INTENSITY,MARKET_AVERAGE_PRICE_DECAY
25,0,0.5957517674993406,0.5957517674993406,family_aware_metric_loss,5,2,13,0.03537567968966608,0.4,0.0010999999999999996,1.7499999999999998,109.99999999999997,0.5
25,1,0.5864457551658543,0.5864457551658543,family_aware_metric_loss,5,1,14,0.058251304773523874,0.35,0.0010999999999999996,1.7499999999999998,109.99999999999997,0.5
25,2,0.6353591783681825,0.6353591783681825,family_aware_metric_loss,5,0,15,0.05825130477352386,0.45,0.0010999999999999996,1.7499999999999998,109.99999999999997,0.5
25,3,0.6142950908201457,0.6142950908201457,family_aware_metric_loss,5,0,15,0.018024666818715444,0.4,0.001,1.7499999999999998,109.99999999999997,0.5
25,4,0.5927251291829926,0.5927251291829926,family_aware_metric_loss,6,0,14,0.05121591338942142,0.4,0.0011999999999999995,1.7499999999999998,109.99999999999997,0.5
25,5,0.6133393021002369,0.6133393021002369,family_aware_metric_loss,5,1,14,0.03571395158842013,0.4,0.0010999999999999996,1.745,109.99999999999997,0.5
25,6,0.6003028273119834,0.6003028273119834,family_aware_metric_loss,5,1,14,0.03503837290463048,0.4,0.0010999999999999996,1.755,109.99999999999997,0.5
25,7,0.6065900514827586,0.6065900514827586,family_aware_metric_loss,5,2,13,0.018024666818715444,0.4,0.0010999999999999996,1.7499999999999998,100.0,0.5
25,8,0.5949886075044257,0.5949886075044257,family_aware_metric_loss,6,1,13,0.05121591338942142,0.4,0.0010999999999999996,1.7499999999999998,119.99999999999996,0.5
25,9,0.6004307699624998,0.6004307699624998,family_aware_metric_loss,5,0,15,0.04802358664711679,0.4,0.0010999999999999996,1.7499999999999998,109.99999999999997,0.48
25,10,0.6091191583203133,0.6091191583203133,family_aware_metric_loss,5,0,15,0.0477368686696018,0.4,0.0010999999999999996,1.7499999999999998,109.99999999999997,0.52
25,11,0.602404622514009,0.602404622514009,family_aware_metric_loss,5,1,14,0.0535911649053467,0.35,0.001,1.7750000000000001,109.99999999999997,0.52
25,12,0.601088855250886,0.601088855250886,family_aware_metric_loss,4,2,14,0.07721289189328165,0.3,0.001,1.7750000000000001,109.99999999999997,0.52
25,13,0.6107558349321904,0.6107558349321904,family_aware_metric_loss,5,0,15,0.03071553982148892,0.4,0.001,1.7750000000000001,109.99999999999997,0.52
25,14,0.6091270340526868,0.6091270340526868,family_aware_metric_loss,4,1,15,0.07277181976322367,0.35,0.0008999999999999998,1.7750000000000001,109.99999999999997,0.52
25,15,0.6033020621268983,0.6033020621268983,family_aware_metric_loss,5,1,14,0.07094217777629734,0.35,0.0010999999999999996,1.7750000000000001,109.99999999999997,0.52
25,16,0.589357824946028,0.589357824946028,family_aware_metric_loss,5,2,13,0.05325766412578285,0.35,0.001,1.7700000000000002,109.99999999999997,0.52
25,17,0.5940046726264674,0.5940046726264674,family_aware_metric_loss,5,1,14,0.05392372756614826,0.35,0.001,1.78,109.99999999999997,0.52
25,18,0.6051413316087351,0.6051413316087351,family_aware_metric_loss,5,0,15,0.03624015203439607,0.35,0.001,1.7750000000000001,100.0,0.52
25,19,0.6111143240034662,0.6111143240034662,family_aware_metric_loss,5,0,15,0.06943139860510203,0.35,0.001,1.7750000000000001,119.99999999999996,0.52
25,20,0.5929562312643074,0.5929562312643074,family_aware_metric_loss,6,0,14,0.041229975925410986,0.35,0.001,1.7750000000000001,109.99999999999997,0.5
25,21,0.5958782406019368,0.5958782406019368,family_aware_metric_loss,4,2,14,0.06578648825512529,0.35,0.001,1.7750000000000001,109.99999999999997,0.54
25,22,0.6209102292191152,0.6209102292191152,family_aware_metric_loss,4,1,15,0.13825063998601866,0.35,0.0013000000000000006,1.9,89.99999999999997,0.44000000000000006
25,23,0.6173807561400492,0.6173807561400492,family_aware_metric_loss,4,1,15,0.1618723669739536,0.3,0.0013000000000000006,1.9,89.99999999999997,0.44000000000000006
25,24,0.6176094154780856,0.6176094154780856,family_aware_metric_loss,4,2,14,0.11537501490216089,0.4,0.0013000000000000006,1.9,89.99999999999997,0.44000000000000006
25,25,0.6268245543900894,0.6268245543900894,family_aware_metric_loss,5,0,15,0.12367903752004297,0.35,0.0011999999999999995,1.9,89.99999999999997,0.44000000000000006
25,26,0.6164338801166898,0.6164338801166898,family_aware_metric_loss,4,1,15,0.15174183663803603,0.35,0.0014000000000000004,1.9,89.99999999999997,0.44000000000000006
25,27,0.6142743636326989,0.6142743636326989,family_aware_metric_loss,5,1,14,0.13793910898110007,0.35,0.0013000000000000006,1.8949999999999998,89.99999999999997,0.44000000000000006
25,28,0.6209102292191152,0.6209102292191152,family_aware_metric_loss,4,1,15,0.13825063998601866,0.35,0.0013000000000000006,1.9,89.99999999999997,0.44000000000000006
25,29,0.6106691631371561,0.6106691631371561,family_aware_metric_loss,5,0,15,0.15969278784314417,0.35,0.0013000000000000006,1.9,79.99999999999999,0.44000000000000006
25,30,0.5970477242916468,0.5970477242916468,family_aware_metric_loss,4,2,14,0.11906998512814168,0.35,0.0013000000000000006,1.9,100.0,0.44000000000000006
25,31,0.609733198499385,0.609733198499385,family_aware_metric_loss,5,1,14,0.15271012544217208,0.35,0.0013000000000000006,1.9,89.99999999999997,0.42
25,32,0.6297077361526032,0.6297077361526032,family_aware_metric_loss,4,0,16,0.12458850633979775,0.35,0.0013000000000000006,1.9,89.99999999999997,0.46
