iteration,memberId,overallCompositeLoss,rankingLoss,rankingObjective,passCount,warnCount,failCount,normalizedSourceMovement,PSYCHOLOGICAL_COST_OF_RENTING,SENSITIVITY_RENT_OR_PURCHASE,BTL_PROBABILITY_MULTIPLIER,BTL_CHOICE_INTENSITY,MARKET_AVERAGE_PRICE_DECAY
5,0,0.5219264985335477,0.5219264985335477,family_aware_metric_loss,7,1,12,0.1373101307523517,0.25,0.0014,1.825,100.0,0.5
5,1,0.5166857350822651,0.5166857350822651,family_aware_metric_loss,7,1,12,0.16554164895973064,0.2,0.0014,1.825,100.0,0.5
5,2,0.5405508880529878,0.5405508880529878,family_aware_metric_loss,7,1,12,0.11203900103152335,0.3,0.0014,1.825,100.0,0.5
5,3,0.5399675369974479,0.5399675369974479,family_aware_metric_loss,7,0,13,0.12381893410033432,0.25,0.0013,1.825,100.0,0.5
5,4,0.5298056476344515,0.5298056476344515,family_aware_metric_loss,7,1,12,0.1498701343493612,0.25,0.0015,1.825,100.0,0.5
5,5,0.5213111821781308,0.5213111821781308,family_aware_metric_loss,7,1,12,0.13698577952570487,0.25,0.0014,1.82,100.0,0.5
5,6,0.524309843441158,0.524309843441158,family_aware_metric_loss,7,0,13,0.1376335945600331,0.25,0.0014,1.83,100.0,0.5
5,7,0.5311966703368003,0.5311966703368003,family_aware_metric_loss,7,1,12,0.15649078561022867,0.25,0.0014,1.825,90.0,0.5
5,8,0.521282446778922,0.521282446778922,family_aware_metric_loss,7,1,12,0.15466114362330236,0.25,0.0014,1.825,110.0,0.5
5,9,0.5213629969872055,0.5213629969872055,family_aware_metric_loss,7,0,13,0.1499580377098024,0.25,0.0014,1.825,100.0,0.48
5,10,0.5308729301807762,0.5308729301807762,family_aware_metric_loss,7,1,12,0.14967131973228742,0.25,0.0014,1.825,100.0,0.52
